stress,time,HR30sA0,HR30sA1,HR30sA2,HR30sA3,HR30sA4,HR30sA5,HR30sA6,HR30sA7,HR30sA8,HR30sA9,HR30sA10,HR30sA11,HR30sA12,HR30sA13,HR30sA14,HR30sA15,HR30sA16,HR30sA17,HR30sA18,HR30sA19,HR30sA20,HR30sA21,HR30sA22,HR30sA23,HR30sA24,HR30sA25,HR30sA26,HR30sA27,HR30sA28,HR30sA29,HR30sA30,HR30sA31,HR30sA32,HR30sA33,HR30sA34,HR30sA35,HR30sA36,HR30sA37,HR30sA38,HR30sA39,HR30sA40,HR30sA41,HR30sA42,HR30sA43,HR30sA44,HR30sA45,HR30sA46,HR30sA47,HR30sA48,HR30sA49,HR30sA50,HR30sA51,HR30sA52,HR30sA53,HR30sA54,HR30sA55,HR30sA56,HR30sA57,HR30sA58,HR30sA59,HR30sA60,HR30sA61,HR30sA62,HR30sA63,HR30sA64,HR30sA65,HR30sA66,HR30sA67,HR30sA68,HR30sA69,HR30sA70,HR30sA71,HR30sA72,HR30sA73,HR30sA74,HR30sA75,HR30sA76,HR30sA77,HR30sA78,HR30sA79,HR30sA80,HR30sA81,HR30sA82,HR30sA83,HR30sA84,HR30sA85,HR30sA86,HR30sA87,HR30sA88,HR30sA89,HR30sA90,HR30sA91,HR30sA92,HR30sA93,HR30sA94,HR30sA95,HR30sA96,HR30sA97,HR30sA98,HR30sA99,HR30sA100,HR30sA101,HR30sA102,HR30sA103,HR30sA104,HR30sA105,HR30sA106,HR30sA107,HR30sA108,HR30sA109,HR30sA110,HR30sA111,HR30sA112,HR30sA113,HR30sA114,HR30sA115,HR30sA116,HR30sA117,HR30sA118,HR30sA119,HR30sA120,HR30sA121,HR30sA122,HR30sA123,HR30sA124,HR30sA125,HR30sA126,HR30sA127,HR30sA128,HR30sA129,HR30sA130,HR30sA131,HR30sA132,HR30sA133,HR30sA134,HR30sA135,HR30sA136,HR30sA137,HR30sA138,HR30sA139,HR30sA140,HR30sA141,HR30sA142,HR30sA143,HR30sA144,HR30sA145,HR30sA146,HR30sA147,HR30sA148,HR30sA149,HR30sA150,HR30sA151,HR30sA152,HR30sA153,HR30sA154,HR30sA155,HR30sA156,HR30sA157,HR30sA158,HR30sA159,HR30sA160,HR30sA161,HR30sA162,HR30sA163,HR30sA164,HR30sA165,HR30sA166,HR30sA167,HR30sA168,HR30sA169,HR30sA170,HR30sA171,HR30sA172,HR30sA173,HR30sA174,HR30sA175,HR30sA176,HR30sA177,HR30sA178,HR30sA179,HR30sA180,HR30sA181,HR30sA182,HR30sA183,HR30sA184,HR30sA185,HR30sA186,HR30sA187,HR30sA188,HR30sA189,HR30sA190,HR30sA191,HR30sA192,HR30sA193,HR30sA194,HR30sA195,HR30sA196,HR30sA197,HR30sA198,HR30sA199,HR30sA200,HR30sA201,HR30sA202,HR30sA203,HR30sA204,HR30sA205,HR30sA206,HR30sA207,HR30sA208,HR30sA209,HR30sA210,HR30sA211,HR30sA212,HR30sA213,HR30sA214,HR30sA215,HR30sA216,HR30sA217,HR30sA218,HR30sA219,HR30sA220,HR30sA221,HR30sA222,HR30sA223,HR30sA224,HR30sA225,HR30sA226,HR30sA227,HR30sA228,HR30sA229,HR30sA230,HR30sA231,HR30sA232,HR30sA233,HR30sA234,HR30sA235,HR30sA236,HR30sA237,HR30sA238,HR30sA239,HR30sA240,HR30sA241,HR30sA242,HR30sA243,HR30sA244,HR30sA245,HR30sA246,HR30sA247,HR30sA248,HR30sA249,HR30sA250,HR30sA251,HR30sA252,HR30sA253,HR30sA254,HR30sA255,HR30sA256,HR30sA257,HR30sA258,HR30sA259,HR30sA260,HR30sA261,HR30sA262,HR30sA263,HR30sA264,HR30sA265,HR30sA266,HR30sA267,HR30sA268,HR30sA269,HR30sA270,HR30sA271,HR30sA272,HR30sA273,HR30sA274,HR30sA275,HR30sA276,HR30sA277,HR30sA278,HR30sA279,HR30sA280,HR30sA281,HR30sA282,HR30sA283,HR30sA284,HR30sA285,HR30sA286,HR30sA287,HR30sA288,HR30sA289,HR30sA290,HR30sA291,HR30sA292,HR30sA293,HR30sA294,HR30sA295,HR30sA296,HR30sA297,HR30sA298,HR30sA299,HR30sA300,HR30sA301,HR30sA302,HR30sA303,HR30sA304,HR30sA305,HR30sA306,HR30sA307,HR30sA308,HR30sA309,HR30sA310,HR30sA311,HR30sA312,HR30sA313,HR30sA314,HR30sA315,HR30sA316,HR30sA317,HR30sA318,HR30sA319,HR4sA0,HR4sA1,HR4sA2,HR4sA3,HR4sA4,HR4sA5,HR4sA6,HR4sA7,HR4sA8,HR4sA9,HR4sA10,HR4sA11,HR4sA12,HR4sA13,HR4sA14,HR4sA15,HR4sA16,HR4sA17,HR4sA18,HR4sA19,HR4sA20,HR4sA21,HR4sA22,HR4sA23,HR4sA24,HR4sA25,HR4sA26,HR4sA27,HR4sA28,HR4sA29,HR4sA30,HR4sA31,HR4sA32,HR4sA33,HR4sA34,HR4sA35,HR4sA36,HR4sA37,HR4sA38,HR4sA39,HR4sA40,HR4sA41,HR4sA42,HR4sA43,HR4sA44,HR4sA45,HR4sA46,HR4sA47,HR4sA48,HR4sA49,HR4sA50,HR4sA51,HR4sA52,HR4sA53,HR4sA54,HR4sA55,HR4sA56,HR4sA57,HR4sA58,HR4sA59,HR4sA60,HR4sA61,HR4sA62,HR4sA63,HR4sA64,HR4sA65,HR4sA66,HR4sA67,HR4sA68,HR4sA69,HR4sA70,HR4sA71,HR4sA72,HR4sA73,HR4sA74,HR4sA75,HR4sA76,HR4sA77,HR4sA78,HR4sA79,HR4sA80,HR4sA81,HR4sA82,HR4sA83,HR4sA84,HR4sA85,HR4sA86,HR4sA87,HR4sA88,HR4sA89,HR4sA90,HR4sA91,HR4sA92,HR4sA93,HR4sA94,HR4sA95,HR4sA96,HR4sA97,HR4sA98,HR4sA99,HR4sA100,HR4sA101,HR4sA102,HR4sA103,HR4sA104,HR4sA105,HR4sA106,HR4sA107,HR4sA108,HR4sA109,HR4sA110,HR4sA111,HR4sA112,HR4sA113,HR4sA114,HR4sA115,HR4sA116,HR4sA117,HR4sA118,HR4sA119,HR4sA120,HR4sA121,HR4sA122,HR4sA123,HR4sA124,HR4sA125,HR4sA126,HR4sA127,HR4sA128,HR4sA129,HR4sA130,HR4sA131,HR4sA132,HR4sA133,HR4sA134,HR4sA135,HR4sA136,HR4sA137,HR4sA138,HR4sA139,HR4sA140,HR4sA141,HR4sA142,HR4sA143,HR4sA144,HR4sA145,HR4sA146,HR4sA147,HR4sA148,HR4sA149,HR4sA150,HR4sA151,HR4sA152,HR4sA153,HR4sA154,HR4sA155,HR4sA156,HR4sA157,HR4sA158,HR4sA159,HR4sA160,HR4sA161,HR4sA162,HR4sA163,HR4sA164,HR4sA165,HR4sA166,HR4sA167,HR4sA168,HR4sA169,HR4sA170,HR4sA171,HR4sA172,HR4sA173,HR4sA174,HR4sA175,HR4sA176,HR4sA177,HR4sA178,HR4sA179,HR4sA180,HR4sA181,HR4sA182,HR4sA183,HR4sA184,HR4sA185,HR4sA186,HR4sA187,HR4sA188,HR4sA189,HR4sA190,HR4sA191,HR4sA192,HR4sA193,HR4sA194,HR4sA195,HR4sA196,HR4sA197,HR4sA198,HR4sA199,HR4sA200,HR4sA201,HR4sA202,HR4sA203,HR4sA204,HR4sA205,HR4sA206,HR4sA207,HR4sA208,HR4sA209,HR4sA210,HR4sA211,HR4sA212,HR4sA213,HR4sA214,HR4sA215,HR4sA216,HR4sA217,HR4sA218,HR4sA219,HR4sA220,HR4sA221,HR4sA222,HR4sA223,HR4sA224,HR4sA225,HR4sA226,HR4sA227,HR4sA228,HR4sA229,HR4sA230,HR4sA231,HR4sA232,HR4sA233,HR4sA234,HR4sA235,HR4sA236,HR4sA237,HR4sA238,HR4sA239,HR4sA240,HR4sA241,HR4sA242,HR4sA243,HR4sA244,HR4sA245,HR4sA246,HR4sA247,HR4sA248,HR4sA249,HR4sA250,HR4sA251,HR4sA252,HR4sA253,HR4sA254,HR4sA255,HR4sA256,HR4sA257,HR4sA258,HR4sA259,HR4sA260,HR4sA261,HR4sA262,HR4sA263,HR4sA264,HR4sA265,HR4sA266,HR4sA267,HR4sA268,HR4sA269,HR4sA270,HR4sA271,HR4sA272,HR4sA273,HR4sA274,HR4sA275,HR4sA276,HR4sA277,HR4sA278,HR4sA279,HR4sA280,HR4sA281,HR4sA282,HR4sA283,HR4sA284,HR4sA285,HR4sA286,HR4sA287,HR4sA288,HR4sA289,HR4sA290,HR4sA291,HR4sA292,HR4sA293,HR4sA294,HR4sA295,HR4sA296,HR4sA297,HR4sA298,HR4sA299,HR4sA300,HR4sA301,HR4sA302,HR4sA303,HR4sA304,HR4sA305,HR4sA306,HR4sA307,HR4sA308,HR4sA309,HR4sA310,HR4sA311,HR4sA312,HR4sA313,HR4sA314,HR4sA315,HR4sA316,HR4sA317,HR4sA318,HR4sA319
0,0.0-10.042,-8.305495661154687,-8.453055229403972,-8.596000452859059,-8.734368099587606,-8.868194937657265,-8.997517735135688,-9.12237326009054,-9.242798280589469,-9.35882956470013,-9.470503880490185,-9.577857996027284,-9.680928679379086,-9.779752698613237,-9.874366821797402,-9.964807816999233,-10.051112452286382,-10.133317495726509,-10.21145971538727,-10.285575879336314,-10.355702755641303,-10.421877112369891,-10.48413571758973,-10.542515339368478,-10.59705274577378,-10.64778470487331,-10.694747984734711,-10.737979353425644,-10.777515579013759,-10.813393429566709,-10.84564967315216,-10.874321077837756,-10.899444411691164,-10.921056442780028,-10.939193939172007,-10.953893668934754,-10.975827205883455,-10.987224264706988,-10.994069502802226,-10.996275385155165,-10.993754376751802,-10.986418942578133,-10.974181547620148,-10.956954656863836,-10.934650735295207,-10.907182247900245,-10.874461659664945,-10.836401435575311,-10.792914040617326,-10.743911939776986,-10.729188550421242,-10.702823004202756,-10.664902836135532,-10.615515581233566,-10.600757177872218,-10.58100927871255,-10.556534488796586,-10.527595413166331,-10.494454656863809,-10.45737482493103,-10.416618522410012,-10.372448354342787,-10.32512692577135,-10.274916841737735,-10.22208070728395,-10.166881127452015,-10.10958070728394,-10.05044205182174,-9.98972776610745,-9.927700455183071,-9.86462272409063,-9.800757177872129,-9.736366421569599,-9.67171306022506,-9.607059698880512,-9.542668942577983,-9.478803396359488,-9.415725665267047,-9.353698354342669,-9.292984068628385,-9.233845413166193,-9.216425945379072,-9.195154936975712,-9.17047006302613,-9.142808998600344,-9.112609418768415,-9.080308998600344,-9.023341211485487,-8.961996673670356,-8.896625525210965,-8.827577906163341,-8.7552039565835,-8.67985381652747,-8.601877626051277,-8.521625525210922,-8.439447654062462,-8.355694152661897,-8.270715161065255,-8.184860819328549,-8.098481267507822,-8.011926645659074,-7.925547093838333,-7.839692752101627,-7.754713760504984,-7.670960259104419,-7.588782387955959,-7.508530287115619,-7.430554096639412,-7.355203956583381,-7.282830007003554,-7.213782387955916,-7.228173144258449,-7.234685749300468,-7.234020483194001,-7.2268776260511345,-7.213957457983909,-7.195960259104353,-7.173586309524524,-7.147535889356448,-7.118509278712196,-7.041198354342441,-6.956009278712173,-6.863467261905441,-6.764097514006281,-6.658425245098698,-6.546975665266757,-6.4302739845944785,-6.3088454131658835,-6.183215161065036,-6.053908438375949,-5.921450455182658,-5.786366421569191,-5.649181547619612,-5.510421043417914,-5.370610119048145,-5.230273984594369,-5.089937850140572,-5.109650735294636,-5.106604516807252,-5.082024684874469,-5.037136729692364,-4.973166141457057,-4.891338410364611,-4.792879026611104,-4.679013480392612,-4.550967261905214,-4.409965861344972,-4.257234768907992,-4.093999474790337,-3.9214854691880845,-3.7409182422972975,-3.5075148809527263,-3.26220675770341,-3.006044292717391,-2.740077906162753,-2.4653580182075387,-2.1829350490198465,-1.893859418767704,-1.5991815476192102,-1.2999518557424352,-0.9972207633054353,-0.6920386904762807,-0.46521796218493705,-0.22614233193282018,0.02378764005599976,0.28317139355742427,0.550608368347369,0.8246980042017356,1.1040397408964395,1.3872330182073966,1.6728772759105084,1.9595719537816905,2.2459164915968444,2.5305103291319,2.8119529061627446,3.088843662465294,3.3597820378154637,3.6233674719891695,3.8781994047622987,4.122877275910781,4.3560005252105185,4.668185399160137,4.978619572829629,5.286252626050953,5.590034138656023,5.888913690476784,6.161900385154695,6.4308604691883176,6.694655987395635,6.95214898459453,7.202201505602972,7.44367559523883,7.675433298320101,7.896336659664641,8.105247724090432,8.301028536415387,8.482541141457418,8.648647584034464,8.798209908964438,8.930090161065294,9.043150385154945,9.136252626051302,9.20825892857232,9.258031337535911,9.284431897760001,9.28632265406253,9.262565651261411,9.39605654761995,9.526833858544336,9.654459908964512,9.77849702381046,9.898507528012146,10.033994222690026,10.161602766107421,10.28098301820826,10.391784838936573,10.493658088236302,10.586252626051433,10.669218312325953,10.742205007003847,10.804862570029073,10.856840861345603,10.897789740897423,10.927359068628519,10.945198704482877,10.95095850840444,10.94428834033721,10.92483806022517,10.89225752801228,10.846196603642525,10.786305147059892,10.712233018208323,10.715646883754545,10.716784838936633,10.715646883754573,10.712233018208337,10.706543242297968,10.698577556023466,10.84785976890862,10.971056547620123,11.068868172270001,11.141994922970284,11.191137079833041,11.2169949229703,11.220268732494105,11.20165878851651,11.161865371149545,11.10158876050528,11.021529236695741,10.922387079832987,10.804862570029059,10.669655987395984,10.517467612045834,10.348997724090637,10.164946603642449,9.966014530813283,9.775905987395916,9.575468312325867,9.36548932072921,9.146756827731977,8.920058648460255,8.686182598040048,8.445916491597458,8.200048144258488,7.949365371149227,7.694655987395706,7.43670780812397,7.176308648460079,6.9142463235300795,6.651308648460031,6.587688200280752,6.495006127451617,6.374925595238722,6.229109768908174,6.059221813726069,5.866924894958544,5.653882177871694,5.421756827731613,5.172212009804426,4.906910889356212,4.627516631653094,4.335692401961197,4.0100971638659075,3.6722470238098595,3.3237176120451153,2.9660845588237947,2.6009234943980033,2.229810049019818,1.8543198529413445,1.4760285364147023,1.0965117296919686,0.7173450630252631,0.3401041666666913,-0.03363532913166978,-0.4022977941177146,-0.7643075980393093,-1.1180891106443767,-1.4620667016808255,-1.7946647408965504,-2.1143075980394315,-2.4792410714288167,-2.8191395308126204,-3.1326899509807333,-3.4185793067230463,-3.675494572829507,-3.9021227240900203,-4.0971507352945125,-4.259265581232903,-4.571187850140497,-4.872780987395409,-5.163432247899657,-5.442528886555131,-5.7094581582638355,-5.963607317927732,-6.20436362044876,-6.431114320728895,-6.643246673670092,-6.840147934174325,-7.021205357143543,-7.1858061974796925,-7.333337710084756,3.457211173460351,3.1418802360790608,2.8339372835455094,2.533233156865606,2.2396186970452447,1.9529447450903348,1.6730621420067706,1.399821728800461,1.133074346477315,0.8726708360432127,0.6184620385040915,0.3702987948658176,0.128031946134314,-0.1084876666845247,-0.3394092025847897,-0.5648818205605721,-0.7850546796059916,-1.0000769387151252,-1.210097756882078,-1.4152662931009417,-1.6157317063658354,-1.8116431556708221,-2.0031498000100214,-2.1904007983775386,-2.373545309767451,-2.5527324931738633,-2.7281115075908673,-2.8998315120125824,-3.0680416654330713,-3.232891126846468,-3.3945290552468492,-3.5531046096283205,-3.708766948984959,-3.8616652323108838,-4.011948618600201,-4.2852109593841945,-4.480063900560687,-4.669839810924849,-4.853663340336631,-5.03065913865597,-5.199951855742839,-5.360666141457131,-5.511926645658832,-5.652858018207851,-5.782584908964168,-5.900231967787704,-6.004923844538425,-6.095785189076253,-6.171940651261124,-6.19263392857205,-6.202823004202301,-6.201457457983814,-6.1874868697485255,-6.297886029412382,-6.412486869748534,-6.530764180672925,-6.652192752101492,-6.776247373950262,-6.9024028361351455,-7.030133928572134,-7.158915441177193,-7.288222163866273,-7.417528886555367,-7.5463103991604115,-7.6740414915974,-7.800196953782283,-7.92425157563104,-8.045680147059628,-8.163957457984012,-8.278558298320156,-8.388957457984041,-8.49462972689161,-8.595049894958848,-8.689692752101713,-8.778033088236178,-8.859545693278207,-8.933705357143758,-8.99998686974881,-9.057865021009313,-9.106814600841254,-9.166250875351068,-9.212731967788045,-9.245820203082168,-9.265077906163391,-9.270067401961711,-9.260351015407089,-9.327507878152197,-9.391688550421115,-9.452805497199833,-9.510771183474347,-9.565498074230653,-9.61689863445475,-9.664885329132623,-9.709370623250273,-9.7502669817937,-9.78748686974889,-9.820942752101836,-9.850547093838536,-9.87621235994498,-9.89785101540717,-9.91537552521109,-9.928698354342735,-9.937731967788118,-9.942388830533218,-9.942581407564035,-9.938222163866548,-9.929223564426778,-9.915498074230698,-9.896958158264312,-9.873516281513602,-9.90490633753602,-9.922290791317522,-9.92584471288616,-9.915743172269913,-9.8921612394968,-9.855273984594845,-9.805256477592039,-9.742283788516389,-9.666530987395944,-9.624181547620026,-9.575704656863707,-9.521450455183029,-9.461769082634007,-9.397010679272668,-9.327525385154999,-9.25366334033707,-9.175774684874881,-9.094209558824446,-9.009318102241807,-8.921450455182963,-8.830956757703973,-8.73818714986082,-8.643491771709563,-8.547220763306186,-8.449724264706731,-8.351352415967227,-8.332217261905612,-8.301002275911216,-8.258407738096082,-8.205133928572252,-8.141881127451796,-8.069349614846743,-7.988239670869149,-7.899251575631055,-7.8030856092444765,-7.700442051821497,-7.592021183474145,-7.478523284314463,-7.36064863445452,-7.239097514006332,-7.091566001401262,-6.938607317927861,-6.780834208684141,-6.618859418768167,-6.453295693277937,-6.284755777311531,-6.1138524159669885,-5.941198354342326,-5.767406337535583,-5.593089110644804,-5.418859418768044,-5.32509191176522,-5.220732668067754,-5.106744572829641,-4.9840905112049825,-4.853733368347804,-4.7166360294122,-4.573761379552266,-4.4260723039220125,-4.274531687675491,-4.120102415966812,-3.9637473739499853,-3.8064294467791058,-3.649111519608226,-3.492756477591385,-3.338327205882692,-3.186786589636185,-3.039097514005931,-2.896222864145969,-2.7591255252103792,-2.559755777311196,-2.3586353291319,-2.156464460784548,-1.9539434523811678,-1.7517725840338159,-1.6304140406164294,-1.4989014355744104,-1.3582851890758008,-1.2096157212886567,-1.053943452381091,-0.8923188025211175,-0.7257921918768488,-0.555414040616327,-0.3822347689076224,-0.20730479691880532,-0.03167454481794607,0.143605567226885,0.31748511904763177,0.4889136904762239,0.6568408613445911,0.820216211484663,0.9779893207283834,1.129109768907668,1.2725271358544603,1.4071910014006903,1.5320509453782876,1.738073354341907,1.9447960434175542,2.1515187324932015,2.3575411414568066,2.5621629901963274,2.7048625700282685,2.853689600840596,3.007681197479272,3.1658744747902006,3.3273065476193295,3.4910145308126346,3.6560355392160204,3.821406687675406,3.9861650910367814,4.149347864146051,4.309992121849149,4.467134978992007,4.619813550420616,4.767064950980853,4.907926295518678,5.041434698880039,5.166627275910869,5.282541141457102,5.388213410364671,5.482681197479536,5.6569984243703,5.830790441177044,6.003444502801699,6.174347864146256,6.342887780112662,6.508451505602878,6.690366771709336,6.8651041666673365,7.0321384803928595,7.190944502801827,7.340997023810246,7.481770833334053,7.612740721289242,7.733381477591777,7.843167892157609,7.941574754902717,8.02807685574308,8.102148984594606,8.163265931373331,8.210902485995177,8.244533438376124,8.263633578432149,8.267677696079204,8.256140581233268,8.320513830533002,8.380860469188463,8.43700542717167,8.488773634454589,8.53599002100924,8.578479516807562,8.616067051821574,8.648577556023241,8.675835959384585,8.6976671918776,8.713896183474219,8.724347864146495,8.72884716386639,8.727219012605872,8.799050245098897,8.852499124650706,8.887740721289362,8.904950105042857,8.904302345939243,8.885972514006468,8.850135679272569,8.796966911765551,8.726641281513452,8.639333858544262,8.535219712885976,8.414473914566642,8.346284138656273,8.271266631653475,8.189859068628266,8.102499124650649,8.009624474790712,7.911672794118431,7.809081757703865,7.702289040617018,7.591732317927921,7.477849264706606,7.361077556023133,7.241854866947477,7.120618872549699,6.997807247899857,6.873857668067899,6.749207808123913,6.624295343137902,6.499557948179898,6.455195203081871,6.3999781162471265,6.334694502801739,6.260132177871753,6.177078956583259,6.086322654062229,5.988651085434782,5.884852065826934,5.752709208684067,5.612863270308708,5.466014530812885,5.312863270308668,5.154109768908086,4.990454306723194,4.822597163866035,4.651238620448652,4.477078956583071,4.300818452381364,4.123157387955587,3.944796043417753,3.7664346988799196
